m/z	Intensity
893.98077	606121.00000
893.98187	703006.00000
893.98291	531710.00000
893.98401	309515.00000
893.98511	122250.00000
893.98621	8416.00000
893.98724	10012.00000
894.03174	7060.00000
894.12390	24194.00000
894.55347	9846.00000
894.97552	17360.00000
894.97662	32725.00000
894.97772	14754.00000
894.97876	15160.00000
894.97986	15838.00000
895.13940	38712.00000
895.72766	10024.00000
895.97845	52959.00000
896.14569	61253.00000
896.14673	44015.00000
896.14783	41568.00000
896.14893	27900.00000
896.15002	33371.00000
896.58655	8443.00000
896.72559	10961.00000
896.72668	24866.00000
896.72778	19124.00000
896.84180	11215.00000
896.84290	11573.00000
896.87439	11910.00000
897.08948	9455.00000
897.52191	17717.00000
897.81104	15666.00000
897.81207	13041.00000
897.81317	17231.00000
898.69592	2381.00000
898.97540	61316.00000
898.97644	90610.00000
898.97754	205838.00000
898.97864	155990.00000
898.97974	167177.00000
898.98083	67936.00000
898.98193	33610.00000
898.98407	21403.00000
898.98517	75906.00000
898.98627	84909.00000
898.98737	125576.00000
898.98840	70787.00000
898.99060	10698.00000
898.99603	34284.00000
898.99713	36365.00000
899.01453	11100.00000
899.98273	6617.00000
899.98383	7160.00000
900.17535	6257.00000
900.17639	4966.00000
900.37122	6430.00000
900.97211	9670.00000
901.48822	14117.00000
901.97186	11931.00000
902.18976	3283.00000
902.19080	18106.00000
902.73022	23268.00000
902.96667	4822.00000
902.96887	10436.00000
903.02771	8068.00000
903.27411	15283.00000
903.61969	9891.00000
903.66333	8368.00000
904.35144	3446.00000
904.99402	75210.00000
904.99512	46317.00000
904.99622	33448.00000
905.99384	12720.00000
905.99493	5214.00000
905.99823	12801.00000
906.71893	8376.00000
906.82269	14854.00000
906.98541	5332.00000
907.00073	15135.00000
907.19519	12889.00000
907.82892	12360.00000
907.83002	18908.00000
907.83112	28808.00000
908.22021	12059.00000
908.22241	10213.00000
908.88062	32085.00000
908.94946	10452.00000
908.95056	13558.00000
908.95166	12569.00000
908.95276	9356.00000
908.95386	9376.00000
909.15289	6762.00000
909.28088	9839.00000
909.28198	11559.00000
909.29510	17479.00000
909.29620	13444.00000
909.96021	6639.00000
910.01709	16652.00000
910.17249	8584.00000
910.52271	11631.00000
910.52380	17167.00000
910.94196	13541.00000
911.00873	10698.00000
911.03058	7157.00000
911.20471	12567.00000
911.28131	15453.00000
912.46100	10553.00000
913.27740	15504.00000
914.37390	5443.00000
914.56146	5343.00000
914.66351	7245.00000
914.93555	4046.00000
914.94214	12877.00000
914.94324	9130.00000
914.94873	9241.00000
914.94983	36634.00000
914.95093	9626.00000
915.16705	8363.00000
915.36243	8794.00000
915.42389	13934.00000
915.42499	13786.00000
915.42603	12415.00000
916.09564	9243.00000
916.76215	5082.00000
916.76324	8949.00000
917.87830	12461.00000
918.03101	18259.00000
918.20581	5248.00000
918.21130	5484.00000
918.68945	9521.00000
918.69055	12247.00000
918.84558	6474.00000
919.16553	8085.00000
919.16663	9718.00000
919.34698	12303.00000
919.55927	2632.00000
919.75726	4998.00000
920.14124	7629.00000
920.62433	18697.00000
920.76520	8145.00000
920.91486	12443.00000
920.91595	13386.00000
920.91705	13354.00000
920.91925	8218.00000
921.69434	5150.00000
922.01154	7383.00000
922.12720	14987.00000
922.12830	19660.00000
922.15472	4963.00000
922.15582	2969.00000
922.15692	9556.00000
922.15802	12186.00000
922.33649	16590.00000
922.41797	9263.00000
923.92780	16470.00000
924.17151	7346.00000
924.17261	16770.00000
924.17371	11071.00000
924.18030	5583.00000
924.37988	6624.00000
924.38214	13782.00000
924.38324	14348.00000
924.58612	4035.00000
925.35504	12377.00000
925.35614	13458.00000
925.73907	13048.00000
925.74017	9439.00000
925.90570	4963.00000
925.95868	8412.00000
926.12646	10068.00000
926.12756	12268.00000
926.30530	7829.00000
926.30640	20403.00000
926.30750	53205.00000
926.30859	73539.00000
926.30969	25351.00000
926.77344	7482.00000
926.77454	6422.00000
926.77563	12213.00000
926.77673	17960.00000
926.87500	5963.00000
927.29138	12407.00000
927.29248	35351.00000
927.29358	31449.00000
927.29468	9405.00000
927.31128	6117.00000
927.39081	10259.00000
927.92767	5532.00000
928.04590	12265.00000
928.21722	23972.00000
928.23596	20930.00000
928.89697	4877.00000
929.12799	13733.00000
929.20428	14825.00000
929.23303	7586.00000
929.23413	21718.00000
929.29053	6655.00000
929.92535	19597.00000
930.75732	6805.00000
931.21661	12210.00000
931.78339	10311.00000
933.29974	8891.00000
934.03351	6749.00000
935.01813	11892.00000
935.05359	15508.00000
935.11243	5995.00000
935.11353	6918.00000
935.23108	5833.00000
935.81354	3029.00000
936.34290	7921.00000
936.34955	3099.00000
936.41614	3518.00000
938.71289	14776.00000
938.71405	9723.00000
939.12415	30933.00000
939.12524	64128.00000
939.12640	138167.00000
939.12750	211082.00000
939.12860	187027.00000
939.12970	125841.00000
939.13080	8720.00000
940.10815	22058.00000
940.13037	20505.00000
940.13147	69278.00000
940.13263	32399.00000
940.30499	5163.00000
940.30609	6864.00000
940.30719	5306.00000
940.65649	6993.00000
941.02698	19862.00000
941.30627	14393.00000
941.75482	4210.00000
942.38605	146477.00000
942.38715	676918.00000
942.38831	1560718.00000
942.38940	2398674.00000
942.39050	2540203.00000
942.39160	1829209.00000
942.39276	841072.00000
942.39386	156486.00000
943.34503	5395.00000
943.34613	6320.00000
943.39069	122703.00000
943.39178	255490.00000
943.39288	381317.00000
943.39404	386097.00000
943.39514	197665.00000
943.39624	35538.00000
943.65363	6805.00000
943.65472	6054.00000
943.65588	13126.00000
944.31445	13398.00000
944.31561	88087.00000
944.31671	217342.00000
944.31781	386319.00000
944.31897	172367.00000
944.32007	91228.00000
944.39362	5770.00000
944.39471	6257.00000
944.39587	8427.00000
944.92206	6258.00000
944.93323	15005.00000
944.93433	17843.00000
944.93542	12077.00000
945.02576	7181.00000
945.02686	7480.00000
945.31677	9340.00000
945.35583	6271.00000
945.48633	6921.00000
945.48743	7903.00000
945.50415	11209.00000
946.12439	15631.00000
946.12549	7525.00000
946.12659	7231.00000
946.12775	11081.00000
946.36316	10410.00000
946.36426	10675.00000
946.36536	15327.00000
946.66779	9375.00000
947.01715	15973.00000
947.49158	11345.00000
947.55859	8323.00000
947.60547	7316.00000
947.60657	12296.00000
947.60773	14165.00000
947.60883	12782.00000
947.82324	6217.00000
948.10016	25608.00000
948.10132	89060.00000
948.10242	67901.00000
948.10352	90017.00000
948.10468	53746.00000
948.29004	8687.00000
948.31128	13081.00000
948.42969	5472.00000
949.10559	35800.00000
949.10675	37245.00000
950.44031	10744.00000
950.44141	15546.00000
950.44257	17151.00000
950.51410	6898.00000
950.57788	10970.00000
950.57898	17631.00000
950.77472	8509.00000
950.95703	3268.00000
950.96484	14003.00000
952.33557	5366.00000
952.33777	7807.00000
952.35345	7457.00000
952.37250	21389.00000
952.37360	14818.00000
952.37469	28965.00000
952.37585	15431.00000
952.37921	21994.00000
952.62213	6959.00000
952.74860	11239.00000
952.98041	15026.00000
953.40369	3297.00000
954.18225	23000.00000
955.38599	28380.00000
955.76160	11995.00000
955.93878	9953.00000
956.07556	4136.00000
956.58929	11346.00000
958.08533	4291.00000
958.11340	6624.00000
958.56030	7336.00000
958.70294	11810.00000
958.71637	5268.00000
958.71753	5563.00000
959.00616	18475.00000
959.09943	15867.00000
959.10052	9340.00000
959.27014	6957.00000
959.36230	6460.00000
959.63867	6459.00000
959.71283	4959.00000
959.89935	7836.00000
959.94879	7273.00000
961.11792	15254.00000
961.14490	8032.00000
961.30908	10497.00000
961.34735	6936.00000
961.35071	11151.00000
961.36981	5891.00000
961.91876	6119.00000
961.91986	6395.00000
961.94122	10408.00000
961.94238	27961.00000
961.94348	20910.00000
962.15613	22227.00000
962.20227	22726.00000
962.26074	14862.00000
962.97314	12805.00000
963.20728	13377.00000
963.20837	15139.00000
963.34125	8235.00000
963.70264	19701.00000
964.04272	7709.00000
964.04382	11665.00000
964.06750	8747.00000
964.06860	14513.00000
964.11139	3025.00000
964.26007	10666.00000
964.59125	16125.00000
964.59241	10961.00000
964.61603	11146.00000
964.98108	10442.00000
965.16699	11022.00000
966.02472	29407.00000
966.24457	6464.00000
966.24573	14095.00000
966.43738	9346.00000
966.43854	5078.00000
966.43964	9648.00000
966.77234	5862.00000
966.86365	4306.00000
967.10168	7495.00000
968.13293	9096.00000
968.13403	6533.00000
968.16791	23818.00000
968.19952	6837.00000
969.12634	8468.00000
969.12744	7934.00000
969.14099	4345.00000
969.14215	4760.00000
969.36798	6233.00000
969.40076	14929.00000
969.52612	5555.00000
969.69775	10272.00000
970.10559	10980.00000
970.10669	73322.00000
970.10785	163553.00000
970.10895	187997.00000
970.11011	235078.00000
970.11121	83095.00000
970.11237	51499.00000
970.11346	15319.00000
970.11572	8142.00000
971.11359	17566.00000
971.11469	45512.00000
971.59399	5038.00000
971.83826	7180.00000
971.96942	11766.00000
972.39465	10377.00000
972.52924	9173.00000
972.53040	11725.00000
972.53149	11398.00000
972.87317	9419.00000
972.92859	15695.00000
972.92969	16691.00000
973.15826	6646.00000
973.30652	12803.00000
973.30762	7838.00000
973.49548	10539.00000
973.83167	9629.00000
975.24475	13351.00000
976.11945	5613.00000
976.34949	9624.00000
976.54559	14425.00000
977.08521	10640.00000
977.28021	10365.00000
977.28137	13354.00000
978.26129	22811.00000
978.53131	14907.00000
978.53247	6699.00000
978.53357	5043.00000
978.56195	5209.00000
978.69360	12999.00000
979.31665	10513.00000
979.48920	7416.00000
980.01373	10181.00000
980.07843	13136.00000
980.29077	6870.00000
980.32599	4886.00000
981.21204	11794.00000
981.38135	13967.00000
981.38245	16456.00000
981.47681	8305.00000
981.47791	6913.00000
981.83246	16127.00000
982.08026	15893.00000
982.25873	12078.00000
982.34967	16459.00000
982.37585	14112.00000
982.39514	7145.00000
982.58051	21323.00000
982.70557	6318.00000
982.70667	9330.00000
983.61426	5067.00000
983.61542	5529.00000
983.62335	12522.00000
984.09552	4092.00000
984.09668	78403.00000
984.09778	30435.00000
984.09894	51445.00000
984.10010	10622.00000
984.11829	103742.00000
984.11938	392169.00000
984.12054	721249.00000
984.12170	1128084.00000
984.12280	1447535.00000
984.12396	1507037.00000
984.12512	1211887.00000
984.12622	771880.00000
984.12738	338546.00000
984.12854	141389.00000
984.13306	5748.00000
985.12213	52087.00000
985.12329	158707.00000
985.12439	298361.00000
985.12555	566117.00000
985.12671	621256.00000
985.12781	590459.00000
985.12897	407024.00000
985.13013	173183.00000
985.13123	38258.00000
986.07983	12323.00000
986.12762	88560.00000
986.12878	89566.00000
986.12994	120106.00000
986.13104	60384.00000
986.13220	20211.00000
987.15417	10973.00000
987.74457	15690.00000
987.85632	24083.00000
988.14587	24090.00000
988.59406	9500.00000
988.75598	9119.00000
989.07422	8641.00000
989.42560	9493.00000
989.42676	18323.00000
989.51801	8994.00000
990.11145	8008.00000
990.11255	18274.00000
990.11371	29064.00000
990.11487	29437.00000
990.11603	8404.00000
990.39105	7868.00000
990.56116	5708.00000
990.70502	8194.00000
990.71417	11976.00000
990.98932	4690.00000
991.10352	12686.00000
991.11609	21623.00000
991.11719	14683.00000
991.11951	5292.00000
991.16632	5960.00000
991.16742	4644.00000
991.23822	7488.00000
991.28394	13221.00000
991.35474	4837.00000
991.36389	12592.00000
991.53174	13256.00000
991.78650	7906.00000
992.00238	17678.00000
992.00354	11101.00000
992.04236	12479.00000
992.08691	39258.00000
992.08807	117669.00000
992.08923	133636.00000
992.09033	206932.00000
992.09149	125580.00000
992.09265	46292.00000
992.74622	6775.00000
993.09369	47868.00000
993.09485	68329.00000
993.09595	9915.00000
993.12225	12071.00000
993.12341	21761.00000
993.12457	26813.00000
994.38916	9082.00000
994.39032	16615.00000
994.89594	8478.00000
994.89709	9683.00000
994.89825	9100.00000
994.99664	16313.00000
995.06873	10097.00000
995.06989	8072.00000
995.10303	12567.00000
995.31360	11566.00000
996.26129	6378.00000
996.26245	4804.00000
996.39526	4703.00000
996.39642	47824.00000
996.39758	123969.00000
996.39868	135077.00000
996.39984	28578.00000
996.40100	23899.00000
997.28967	6581.00000
997.40076	13771.00000
997.40192	8997.00000
997.40308	9912.00000
997.88428	11599.00000
998.93524	7193.00000
999.40070	16262.00000
999.49017	6585.00000
999.49133	4393.00000
999.60828	8406.00000
999.60944	6509.00000
1001.73096	6961.00000
1002.85980	17194.00000
1003.82947	4004.00000
1003.83063	5651.00000
1005.23663	12185.00000
1005.41028	7521.00000
1005.62421	13409.00000
1005.62537	21938.00000
1006.07281	5322.00000
1006.07397	25043.00000
1006.07513	215193.00000
1006.07629	764226.00000
1006.07745	1037033.00000
1006.07861	1149961.00000
1006.07971	798073.00000
1006.08087	329820.00000
1006.08203	25219.00000
1006.08319	9142.00000
1006.10046	70419.00000
1006.10162	225566.00000
1006.10272	401747.00000
1006.10388	515444.00000
1006.10504	375110.00000
1006.10620	252142.00000
1006.10736	115626.00000
1006.10852	35962.00000
1006.40192	9773.00000
1006.54346	10660.00000
1007.07745	15061.00000
1007.07861	53502.00000
1007.07977	138486.00000
1007.08093	199108.00000
1007.08209	217103.00000
1007.08325	113206.00000
1007.08435	21506.00000
1007.08551	12327.00000
1007.10394	27571.00000
1007.10510	69205.00000
1007.10626	116165.00000
1007.10742	151422.00000
1007.10852	147070.00000
1007.10968	55768.00000
1007.47345	12969.00000
1008.37976	14968.00000
1008.56750	10605.00000
1008.57098	6916.00000
1008.95691	24956.00000
1008.95807	15938.00000
1008.95917	17344.00000
1009.39703	10897.00000
1010.10016	14057.00000
1010.66394	5965.00000
1011.02948	7132.00000
1011.18060	11200.00000
1011.25903	6618.00000
1011.29364	13232.00000
1011.74585	3550.00000
1011.83240	5165.00000
1011.83350	5425.00000
1012.09198	5926.00000
1012.09314	61389.00000
1012.09430	75712.00000
1012.09546	22023.00000
1012.11969	15711.00000
1012.12085	20804.00000
1012.12201	18651.00000
1012.12317	13977.00000
1012.32391	13044.00000
1012.32507	26379.00000
1013.09039	10498.00000
1013.12384	34464.00000
1013.88599	10995.00000
1014.09271	25032.00000
1014.09387	95869.00000
1014.09503	293975.00000
1014.09619	566499.00000
1014.09735	621308.00000
1014.09851	385651.00000
1014.09967	192567.00000
1014.10083	38589.00000
1014.47162	15006.00000
1015.04010	9735.00000
1015.04126	6607.00000
1015.07825	12251.00000
1015.09790	46969.00000
1015.09906	95166.00000
1015.10022	103374.00000
1015.10138	88223.00000
1015.10254	28975.00000
1015.78448	7096.00000
1016.42267	5691.00000
1016.49323	8900.00000
1017.07965	20526.00000
1017.08081	20976.00000
1017.16522	13316.00000
1017.16638	11205.00000
1017.50305	4830.00000
1018.74603	5986.00000
1018.77502	17126.00000
1018.89886	7288.00000
1019.05170	11711.00000
1019.05286	12143.00000
1019.05402	11198.00000
1019.05518	11349.00000
1019.40491	6866.00000
1019.74426	9897.00000
1019.88208	5120.00000
1019.89020	5853.00000
1020.87622	9886.00000
1021.11035	7186.00000
1021.41980	7681.00000
1021.42908	6577.00000
1022.00067	6921.00000
1022.04706	13875.00000
1022.04822	61904.00000
1022.04938	92227.00000
1022.05054	169466.00000
1022.05170	106285.00000
1022.05286	53616.00000
1022.05402	13800.00000
1022.05518	8836.00000
1022.06677	28522.00000
1022.06793	53120.00000
1022.06909	46789.00000
1022.07025	37446.00000
1022.07141	27302.00000
1022.98193	14850.00000
1023.04456	7811.00000
1023.05267	6180.00000
1023.05383	6824.00000
1023.05499	11909.00000
1023.05615	13266.00000
1023.72919	11888.00000
1025.30579	8514.00000
1025.39294	9133.00000
1025.86914	13242.00000
1027.82654	9016.00000
1028.07764	54603.00000
1028.07886	294878.00000
1028.07996	704971.00000
1028.08118	1429189.00000
1028.08240	2533036.00000
1028.08350	3721973.00000
1028.08472	5052760.00000
1028.08582	4960116.00000
1028.08704	3787187.00000
1028.08813	2201950.00000
1028.08936	1235755.00000
1028.09045	510557.00000
1028.09167	112215.00000
1028.11023	16149.00000
1028.34521	15345.00000
1029.08167	137940.00000
1029.08276	339919.00000
1029.08398	658237.00000
1029.08508	1160325.00000
1029.08630	1718174.00000
1029.08740	2483687.00000
1029.08862	2683783.00000
1029.08972	2401053.00000
1029.09094	1586895.00000
1029.09204	877630.00000
1029.09326	389853.00000
1029.09436	99900.00000
1029.09558	27452.00000
1029.48657	9985.00000
1030.05811	5900.00000
1030.05920	16220.00000
1030.06042	28083.00000
1030.06152	46370.00000
1030.06274	39584.00000
1030.06384	26232.00000
1030.06506	27443.00000
1030.08606	35461.00000
1030.08716	101773.00000
1030.08838	286965.00000
1030.08948	526918.00000
1030.09070	630149.00000
1030.09180	630336.00000
1030.09302	517114.00000
1030.09412	271183.00000
1030.09534	118406.00000
1030.09644	52258.00000
1030.09766	35677.00000
1030.32349	11247.00000
1030.54126	15948.00000
1030.56799	5549.00000
1030.56921	5630.00000
1031.15027	16714.00000
1031.25867	26958.00000
1031.49390	8914.00000
1031.49634	21693.00000
1031.91223	9290.00000
1031.91333	5660.00000
1032.07764	11866.00000
1032.33984	12178.00000
1032.34106	6652.00000
1032.49023	5295.00000
1033.13721	7376.00000
1033.17908	12465.00000
1033.64087	9296.00000
1034.09570	40392.00000
1034.09692	220844.00000
1034.09802	501333.00000
1034.09924	843262.00000
1034.10034	1257002.00000
1034.10156	1485559.00000
1034.10278	1326907.00000
1034.10388	948581.00000
1034.10510	537208.00000
1034.10620	185937.00000
1034.16333	8281.00000
1034.16455	9689.00000
1034.38733	10368.00000
1034.69189	8607.00000
1034.69299	9408.00000
1035.09436	9606.00000
1035.09912	10013.00000
1035.10022	82603.00000
1035.10144	176404.00000
1035.10254	408261.00000
1035.10376	487829.00000
1035.10486	641229.00000
1035.10608	570896.00000
1035.10730	356097.00000
1035.10840	82491.00000
1035.64526	6715.00000
1036.07373	191591.00000
1036.07495	342390.00000
1036.07605	613284.00000
1036.07727	755362.00000
1036.07837	718059.00000
1036.07959	577068.00000
1036.08069	317750.00000
1036.08191	97513.00000
1036.08313	36346.00000
1036.10645	36152.00000
1036.36096	10239.00000
1037.07690	18332.00000
1037.07800	206070.00000
1037.07922	240290.00000
1037.08032	363835.00000
1037.08154	439880.00000
1037.08276	368850.00000
1037.08386	208346.00000
1037.08508	76443.00000
1037.27197	10927.00000
1037.27307	12093.00000
1037.74744	23349.00000
1038.08167	42169.00000
1038.08630	5689.00000
1038.18689	20492.00000
1038.41357	11100.00000
1038.41589	39478.00000
1038.41711	55577.00000
1038.41821	6675.00000
1039.09277	4643.00000
1039.39685	17856.00000
1039.39795	170168.00000
1039.39917	454227.00000
1039.40027	736892.00000
1039.40149	850400.00000
1039.40271	676050.00000
1039.40381	325641.00000
1039.40503	57446.00000
1039.42249	14965.00000
1039.43420	9749.00000
1039.65173	5339.00000
1039.91260	9442.00000
1040.40161	12674.00000
1040.40271	42140.00000
1040.40393	67821.00000
1040.40503	100547.00000
1040.40625	56588.00000
1040.40747	28544.00000
1041.41504	17544.00000
1041.41614	17622.00000
1041.41736	8419.00000
1041.57776	4256.00000
1041.61401	9077.00000
1041.94885	3281.00000
1041.95117	5681.00000
1042.15613	12622.00000
1042.54956	12362.00000
1042.55066	11970.00000
1043.43042	11417.00000
1043.43164	5224.00000
1043.43274	9087.00000
1043.43396	11137.00000
1043.45508	5265.00000
1043.45862	6808.00000
1043.45972	16061.00000
1043.46204	8741.00000
1043.47961	5054.00000
1043.51831	3983.00000
1044.04443	203328.00000
1044.04565	501032.00000
1044.04688	1011928.00000
1044.04797	1387918.00000
1044.04919	1660395.00000
1044.05029	1502855.00000
1044.05151	1156478.00000
1044.05273	814731.00000
1044.05383	689291.00000
1044.05505	714186.00000
1044.05615	1006761.00000
1044.05737	1046173.00000
1044.05859	1040006.00000
1044.05969	755443.00000
1044.06091	423853.00000
1044.06201	130186.00000
1044.06323	46322.00000
1045.04797	14649.00000
1045.04919	213252.00000
1045.05029	585767.00000
1045.05151	803097.00000
1045.05261	920527.00000
1045.05383	812469.00000
1045.05505	511387.00000
1045.05615	302263.00000
1045.05737	259274.00000
1045.05847	294649.00000
1045.05969	352674.00000
1045.06091	484711.00000
1045.06201	462868.00000
1045.06323	252988.00000
1045.06433	172605.00000
1045.06555	29067.00000
1045.31067	16478.00000
1045.37634	8486.00000
1045.84668	7608.00000
1045.84778	18288.00000
1045.84900	22362.00000
1046.05664	44971.00000
1046.05774	36923.00000
1046.06250	24707.00000
1046.06360	18971.00000
1046.06482	41390.00000
1046.06604	30731.00000
1046.06714	43665.00000
1046.16919	5943.00000
1048.00964	6945.00000
1048.40894	9019.00000
1049.39685	7660.00000
1050.02905	35245.00000
1050.03027	39342.00000
1050.05139	14075.00000
1050.05261	23641.00000
1050.05371	11994.00000
1050.05493	32136.00000
1050.05615	37119.00000
1050.05725	22772.00000
1050.05847	318631.00000
1050.05969	754120.00000
1050.06079	1761057.00000
1050.06201	2816178.00000
1050.06311	4834740.00000
1050.06433	7090576.00000
1050.06555	9146984.00000
1050.06665	8575781.00000
1050.06787	6339817.00000
1050.06909	3720231.00000
1050.07019	2118486.00000
1050.07141	1116310.00000
1050.07251	534705.00000
1050.07373	237707.00000
1050.07495	183186.00000
1050.07605	100223.00000
1050.07727	30211.00000
1050.14307	12277.00000
1050.49109	22125.00000
1051.05774	15241.00000
1051.06018	32653.00000
1051.06128	74212.00000
1051.06250	444013.00000
1051.06360	866984.00000
1051.06482	1639898.00000
1051.06604	2513033.00000
1051.06714	3878436.00000
1051.06836	4896814.00000
1051.06958	5232360.00000
1051.07068	4087459.00000
1051.07190	2729116.00000
1051.07300	1626209.00000
1051.07422	744311.00000
1051.07544	250541.00000
1051.07654	101972.00000
1051.07776	95910.00000
1051.07898	41531.00000
1051.08008	43983.00000
1051.27295	7189.00000
1051.33301	8025.00000
1051.33411	5556.00000
1051.34705	11741.00000
1051.59875	6221.00000
1051.64233	6323.00000
1051.96692	4260.00000
1052.04346	12703.00000
1052.04810	71930.00000
1052.04932	129393.00000
1052.05054	94666.00000
1052.05164	113780.00000
1052.05286	94703.00000
1052.05408	47566.00000
1052.05518	18628.00000
1052.05994	11728.00000
1052.06580	115739.00000
1052.06702	272425.00000
1052.06812	571539.00000
1052.06934	1005814.00000
1052.07043	1306856.00000
1052.07166	1583416.00000
1052.07288	1492688.00000
1052.07397	1215981.00000
1052.07520	804608.00000
1052.07642	454046.00000
1052.07751	138140.00000
1052.07874	23552.00000
1052.07996	25071.00000
1052.08350	21279.00000
1052.15405	20184.00000
1052.57410	11826.00000
1052.57532	19235.00000
1053.05310	68392.00000
1053.05432	37733.00000
1053.07190	114010.00000
1053.07312	177321.00000
1053.07434	167436.00000
1053.07544	128846.00000
1053.07666	7054.00000
1053.07776	24898.00000
1053.75244	8014.00000
1054.05969	24229.00000
1054.16455	7687.00000
1054.32239	13261.00000
1054.32349	16290.00000
1054.86182	16006.00000
1054.86304	9503.00000
1055.05969	15494.00000
1056.01306	4788.00000
1056.07788	188660.00000
1056.07910	278382.00000
1056.08032	410181.00000
1056.08142	601687.00000
1056.08264	679566.00000
1056.08386	514036.00000
1056.08496	364111.00000
1056.08618	114187.00000
1056.08740	43748.00000
1056.41858	5870.00000
1056.41980	593804.00000
1056.42102	2220561.00000
1056.42212	3962716.00000
1056.42334	6006329.00000
1056.42456	10065461.00000
1056.42566	14659692.00000
1056.42688	18333753.00000
1056.42810	16285744.00000
1056.42920	11909985.00000
1056.43042	6920489.00000
1056.43164	4045208.00000
1056.43274	1951053.00000
1056.43396	473006.00000
1056.43506	22359.00000
1056.48694	7505.00000
1056.84192	9274.00000
1056.94922	7179.00000
1057.08130	32164.00000
1057.08240	58209.00000
1057.08362	212721.00000
1057.08484	259357.00000
1057.08594	251436.00000
1057.08716	239813.00000
1057.08838	84516.00000
1057.08948	37999.00000
1057.40796	11489.00000
1057.40918	14261.00000
1057.41980	6932.00000
1057.42090	39832.00000
1057.42212	304795.00000
1057.42334	1070925.00000
1057.42444	2303426.00000
1057.42566	3245089.00000
1057.42688	4515455.00000
1057.42798	6379020.00000
1057.42920	9192757.00000
1057.43042	10202902.00000
1057.43152	9227435.00000
1057.43274	6442739.00000
1057.43396	4179236.00000
1057.43506	2309074.00000
1057.43628	688087.00000
1057.43750	43321.00000
1057.55542	8138.00000
1057.57068	10346.00000
1057.66748	7756.00000
1057.66870	7347.00000
1058.08862	60304.00000
1058.08984	52760.00000
1058.09094	36039.00000
1058.17834	13372.00000
1058.34119	22373.00000
1058.35291	11234.00000
1058.35413	6021.00000
1058.42493	39140.00000
1058.42615	106574.00000
1058.42725	551835.00000
1058.42847	1211757.00000
1058.42969	2127475.00000
1058.43079	2838549.00000
1058.43201	3598510.00000
1058.43323	3726213.00000
1058.43433	3350896.00000
1058.43555	2335827.00000
1058.43677	1223751.00000
1058.43787	443699.00000
1058.43909	62802.00000
1058.47803	13233.00000
1058.47925	12508.00000
1059.43286	43554.00000
1059.43408	89320.00000
1059.43530	58274.00000
1059.43640	42554.00000
1059.43762	26601.00000
1059.43884	7731.00000
1059.44006	7861.00000
1059.52979	6727.00000
1060.01978	38609.00000
1060.02100	28530.00000
1060.02209	23596.00000
1060.02454	12544.00000
1060.02686	6863.00000
1061.01074	6976.00000
1061.01904	11611.00000
1061.02612	32504.00000
1061.02734	34625.00000
1061.02856	27740.00000
1061.37952	48519.00000
1061.38062	48950.00000
1061.38184	66900.00000
1061.38306	33839.00000
1061.44446	14429.00000
1062.83936	14988.00000
1063.38220	5415.00000
1063.38342	6027.00000
1063.38452	18097.00000
1063.57739	11452.00000
1063.57849	10802.00000
1063.72644	33959.00000
1063.72754	10855.00000
1063.96179	18475.00000
1064.30969	8938.00000
1065.03882	8405.00000
1065.18433	7381.00000
1065.18555	7324.00000
1065.18787	6415.00000
1066.02271	32913.00000
1066.02380	268420.00000
1066.02502	1177090.00000
1066.02625	2029099.00000
1066.02747	2983742.00000
1066.02856	4407577.00000
1066.02979	5253436.00000
1066.03101	5112607.00000
1066.03210	3840794.00000
1066.03333	2750386.00000
1066.03455	1876438.00000
1066.03564	1847444.00000
1066.03687	2115977.00000
1066.03809	2626295.00000
1066.03931	2565571.00000
1066.04041	2136704.00000
1066.04163	1308585.00000
1066.04285	667974.00000
1066.04395	206696.00000
1066.04517	32356.00000
1066.51892	20649.00000
1066.74524	16537.00000
1067.02600	8522.00000
1067.02722	25582.00000
1067.02832	426559.00000
1067.02954	1180903.00000
1067.03076	1978996.00000
1067.03186	2623263.00000
1067.03308	3147839.00000
1067.03430	2876094.00000
1067.03552	2306400.00000
1067.03662	1541727.00000
1067.03784	1232854.00000
1067.03906	1072939.00000
1067.04016	1127493.00000
1067.04138	1305814.00000
1067.04260	1303773.00000
1067.04370	979783.00000
1067.04492	603375.00000
1067.04614	306922.00000
1067.04736	14265.00000
1067.04846	2523.00000
1067.20020	7003.00000
1067.20129	18813.00000
1067.20374	12903.00000
1067.20496	20796.00000
1067.32336	8738.00000
1067.86743	9553.00000
1068.03210	67444.00000
1068.03333	363442.00000
1068.03455	638321.00000
1068.03564	951872.00000
1068.03687	884834.00000
1068.03809	641786.00000
1068.03931	366108.00000
1068.04041	205304.00000
1068.04163	86913.00000
1068.04285	144286.00000
1068.04395	155146.00000
1068.04517	178874.00000
1068.04639	142716.00000
1068.25854	13964.00000
1068.33801	9434.00000
1069.44446	9897.00000
1069.59619	6042.00000
1070.02209	9792.00000
1070.33545	8823.00000
1070.90625	7662.00000
1071.38110	40906.00000
1071.38831	20661.00000
1072.03894	45557.00000
1072.04016	290650.00000
1072.04138	961579.00000
1072.04248	1632034.00000
1072.04370	2612683.00000
1072.04492	3953081.00000
1072.04614	5292659.00000
1072.04724	4916478.00000
1072.04846	3834141.00000
1072.04968	2403305.00000
1072.05078	1348135.00000
1072.05200	482314.00000
1072.05322	190322.00000
1072.05444	91253.00000
1072.05554	45951.00000
