m/z	Intensity
403.09885	51801.00000
403.09958	268215.00000
403.10031	573893.00000
403.10104	863441.00000
403.10178	782843.00000
403.10251	917960.00000
403.10324	757958.00000
403.10397	403994.00000
403.10468	71332.00000
403.10541	14254.00000
403.10760	5890.00000
403.10907	69370.00000
403.10977	375169.00000
403.11050	625970.00000
403.11124	1074716.00000
403.11197	1093385.00000
403.11270	909735.00000
403.11343	326101.00000
403.11417	24967.00000
403.49585	11604.00000
406.04486	9249.00000
406.04559	22317.00000
406.04633	52821.00000
406.04706	30728.00000
406.04779	23018.00000
406.04852	10941.00000
407.24442	19906.00000
407.24515	11139.00000
407.24588	6544.00000
408.08441	26730.00000
409.17691	4126.00000
411.02649	24057.00000
411.81445	6548.00000
411.81592	8664.00000
413.06155	62922.00000
413.06229	144708.00000
413.06305	300365.00000
413.06378	395183.00000
413.06451	482422.00000
413.06525	344047.00000
413.06598	175243.00000
413.06671	56081.00000
414.06769	27323.00000
414.06842	12169.00000
415.11053	11331.00000
415.11127	60555.00000
415.11200	8769.00000
416.02963	6092.00000
416.03036	7323.00000
416.03110	13927.00000
416.03183	16539.00000
416.58615	38471.00000
417.03268	40017.00000
417.03345	106588.00000
417.03418	254670.00000
417.03491	357410.00000
417.03564	477477.00000
417.03641	435845.00000
417.03714	253178.00000
417.03787	86112.00000
417.03860	17525.00000
417.05713	15046.00000
417.05789	242997.00000
417.05862	501144.00000
417.05936	991783.00000
417.06009	1464511.00000
417.06085	2478037.00000
417.06158	3054513.00000
417.06232	3157816.00000
417.06305	1868787.00000
417.06381	1141472.00000
417.06454	596265.00000
417.06528	388960.00000
417.06604	193643.00000
417.06677	445147.00000
417.06750	938337.00000
417.06824	1732086.00000
417.06900	2371656.00000
417.06973	3732664.00000
417.07047	4793560.00000
417.07120	4875077.00000
417.07196	2812872.00000
417.07269	1700254.00000
417.07343	946283.00000
417.07419	257030.00000
417.07492	16271.00000
417.14084	11879.00000
417.14157	45413.00000
417.14233	147915.00000
417.14307	181516.00000
417.14380	226858.00000
417.14456	65628.00000
417.14529	15319.00000
417.14603	6188.00000
418.03772	19971.00000
418.03845	14861.00000
418.03918	19870.00000
418.04440	7122.00000
418.04514	29116.00000
418.04587	66614.00000
418.04660	126143.00000
418.04736	142649.00000
418.04810	156292.00000
418.04883	83202.00000
418.04959	42922.00000
418.06219	66213.00000
418.06293	230679.00000
418.06366	293321.00000
418.06442	586041.00000
418.06516	621779.00000
418.06589	578656.00000
418.06665	340175.00000
418.06738	323644.00000
418.06812	225753.00000
418.06885	192802.00000
418.06961	165572.00000
418.07034	197900.00000
418.07108	200589.00000
418.07184	463826.00000
418.07257	672223.00000
418.07330	1051364.00000
418.07407	1144468.00000
418.07480	1000439.00000
418.07553	457699.00000
418.07626	229791.00000
418.07703	62339.00000
419.06622	56811.00000
419.06696	65003.00000
419.06772	222356.00000
419.06845	222114.00000
419.06918	276496.00000
419.06995	144296.00000
419.07068	55608.00000
419.07141	20760.00000
419.07513	10687.00000
419.07587	10914.00000
419.07663	10868.00000
419.07736	12444.00000
419.07809	9032.00000
419.10556	19785.00000
419.10632	31712.00000
419.10706	22532.00000
419.15680	24322.00000
419.15756	71270.00000
419.15829	53002.00000
419.15903	28045.00000
419.15979	28437.00000
419.16052	25152.00000
419.16125	5451.00000
419.16275	7897.00000
420.93500	7555.00000
420.93576	5796.00000
421.34738	16692.00000
421.34811	92210.00000
421.34888	468778.00000
421.34961	863938.00000
421.35037	1430383.00000
421.35110	1628151.00000
421.35184	1641509.00000
421.35260	1039146.00000
421.35333	650989.00000
421.35410	201566.00000
421.35483	24339.00000
422.35312	76811.00000
422.35385	130921.00000
422.35461	175857.00000
422.35535	87917.00000
422.35608	70807.00000
422.35684	18933.00000
422.35757	17300.00000
423.05112	10725.00000
423.05188	24041.00000
423.05261	35303.00000
423.05338	31350.00000
423.05411	21416.00000
423.07352	618181.00000
423.07425	1079880.00000
423.07501	2946507.00000
423.07574	6500684.00000
423.07648	14518716.00000
423.07724	21600643.00000
423.07797	37746207.00000
423.07874	51079191.00000
423.07947	51642752.00000
423.08023	28953900.00000
423.08096	15047722.00000
423.08173	7567116.00000
423.08246	3880513.00000
423.08319	1505705.00000
423.08395	808661.00000
423.08469	400949.00000
423.08545	212146.00000
423.08618	96176.00000
423.08694	73124.00000
423.08768	37777.00000
423.08844	24194.00000
423.19214	4680.00000
424.07382	69296.00000
424.07458	182878.00000
424.07532	313460.00000
424.07605	414893.00000
424.07681	468815.00000
424.07755	595105.00000
424.07831	993792.00000
424.07904	1750834.00000
424.07980	3436816.00000
424.08054	4945380.00000
424.08130	8402660.00000
424.08203	11273293.00000
424.08279	12108659.00000
424.08353	7221351.00000
424.08429	4079586.00000
424.08502	2140904.00000
424.08578	1262787.00000
424.08652	500278.00000
424.08728	254957.00000
425.07980	130279.00000
425.08057	205530.00000
425.08130	526060.00000
425.08206	680598.00000
425.08279	1096284.00000
425.08356	1196994.00000
425.08429	1429754.00000
425.08505	1462387.00000
425.08578	1654779.00000
425.08655	1273024.00000
425.08728	855173.00000
425.08804	515032.00000
425.08878	320371.00000
425.08954	75571.00000
425.09027	25091.00000
425.09177	79091.00000
425.09253	395472.00000
425.09326	652836.00000
425.09402	832444.00000
425.09476	1046219.00000
425.09552	899171.00000
425.09625	513027.00000
425.09702	114956.00000
425.23538	56216.00000
425.23611	147794.00000
425.23688	220460.00000
425.23761	147183.00000
425.23837	71874.00000
426.08698	21021.00000
426.08774	43815.00000
426.08850	17890.00000
426.25323	6815.00000
426.25397	5923.00000
426.25473	5489.00000
427.91882	5248.00000
429.02853	10891.00000
429.02927	18220.00000
429.03003	13182.00000
429.03076	8807.00000
429.14273	19330.00000
429.14423	24178.00000
430.04413	8649.00000
430.04489	13849.00000
430.04562	16108.00000
430.04639	22425.00000
430.04715	29393.00000
430.04788	41525.00000
430.04865	42678.00000
430.04938	30620.00000
430.05014	16969.00000
430.13965	6569.00000
430.18027	10784.00000
431.04889	28845.00000
431.04962	11398.00000
431.15884	11255.00000
431.94626	5286.00000
432.15585	7345.00000
432.15659	16829.00000
432.15735	11563.00000
432.15811	6499.00000
432.55936	8375.00000
433.03247	23949.00000
433.03323	40375.00000
433.03400	35559.00000
433.03473	52013.00000
433.03549	23747.00000
433.03625	27803.00000
433.03699	7078.00000
433.17664	8733.00000
433.17740	6096.00000
433.17816	7467.00000
434.04071	33721.00000
434.04147	31229.00000
434.04224	47774.00000
434.04297	48611.00000
434.04373	31589.00000
434.04449	6769.00000
434.04526	6547.00000
434.06415	18012.00000
434.16995	3721.00000
434.17068	146837.00000
434.17145	216405.00000
434.17221	501865.00000
434.17297	592453.00000
434.17371	323891.00000
434.17447	70369.00000
434.17523	55371.00000
434.17599	6043.00000
435.04330	9416.00000
435.04407	12482.00000
435.04483	47027.00000
435.04559	108050.00000
435.04633	146524.00000
435.04709	152106.00000
435.04785	132459.00000
435.04861	37891.00000
435.04938	21391.00000
435.06903	32516.00000
435.06979	86509.00000
435.07056	353228.00000
435.07132	483430.00000
435.07205	735563.00000
435.07281	881797.00000
435.07358	874460.00000
435.07434	572407.00000
435.07510	316825.00000
435.07584	71527.00000
435.17874	4111.00000
435.83957	5751.00000
436.07510	14362.00000
436.07587	69807.00000
436.07660	75434.00000
436.07736	26110.00000
436.07812	8320.00000
436.18570	43380.00000
436.18646	301259.00000
436.18719	487716.00000
436.18796	731570.00000
436.18872	831213.00000
436.18948	683575.00000
436.19025	316379.00000
436.19098	57361.00000
436.19174	8422.00000
436.32129	11741.00000
436.65778	10419.00000
437.19153	6380.00000
437.32654	7748.00000
437.83261	6616.00000
438.12488	48348.00000
438.12564	69068.00000
438.12637	91694.00000
438.12714	78879.00000
438.12790	60330.00000
438.12866	23700.00000
438.20230	29217.00000
438.20306	75990.00000
438.20383	142733.00000
438.20459	81047.00000
438.20535	83256.00000
438.20612	21414.00000
438.20688	11716.00000
439.04019	32185.00000
439.04095	311389.00000
439.04172	522260.00000
439.04248	1210439.00000
439.04324	1725527.00000
439.04401	2589505.00000
439.04477	2700808.00000
439.04553	2218809.00000
439.04630	1130985.00000
439.04706	674894.00000
439.04782	310590.00000
439.04855	214798.00000
439.04932	383341.00000
439.05008	939924.00000
439.05084	1391381.00000
439.05161	2331415.00000
439.05237	3191076.00000
439.05313	4786119.00000
439.05389	4656474.00000
439.05466	3300742.00000
439.05542	1679836.00000
439.05615	1083385.00000
439.05692	450296.00000
439.05768	54787.00000
439.15195	4634.00000
439.15271	7362.00000
439.20743	11430.00000
439.20819	6903.00000
440.04477	25433.00000
440.04553	97682.00000
440.04630	219033.00000
440.04703	363455.00000
440.04779	476029.00000
440.04855	416057.00000
440.04932	313985.00000
440.05008	106585.00000
440.05084	34208.00000
440.05313	55188.00000
440.05389	258383.00000
440.05466	470641.00000
440.05542	757658.00000
440.05618	993504.00000
440.05695	1225088.00000
440.05771	953515.00000
440.05844	684116.00000
440.05920	324728.00000
440.05997	57105.00000
440.21979	6586.00000
441.03369	264755.00000
441.03445	935284.00000
441.03522	1477132.00000
441.03598	2261939.00000
441.03674	2973782.00000
441.03751	3899453.00000
441.03827	3352080.00000
441.03903	2339386.00000
441.03979	1327320.00000
441.04056	820822.00000
441.04132	76451.00000
441.04895	26854.00000
441.04968	143446.00000
441.05045	250049.00000
441.05121	334029.00000
441.05197	278730.00000
441.05273	187725.00000
441.05350	51454.00000
441.31024	7229.00000
441.43979	7497.00000
442.03748	18704.00000
442.03824	46303.00000
442.03900	214801.00000
442.03976	382503.00000
442.04053	702621.00000
442.04129	574452.00000
442.04205	414318.00000
442.04282	125543.00000
442.04358	18612.00000
443.03171	34687.00000
443.03247	163649.00000
443.03323	474274.00000
443.03400	1037872.00000
443.03476	1374308.00000
443.03552	1881632.00000
443.03629	1785087.00000
443.03705	1445961.00000
443.03781	791789.00000
443.03857	316281.00000
443.03934	6781.00000
443.06149	12610.00000
443.06226	14207.00000
443.15768	5450.00000
443.15845	7714.00000
443.15921	7064.00000
444.02322	12659.00000
444.02399	53570.00000
444.02475	121555.00000
444.02554	249561.00000
444.02631	369924.00000
444.02707	562295.00000
444.02783	661723.00000
444.02859	599432.00000
444.02936	305682.00000
444.03012	185021.00000
444.03088	92989.00000
444.03165	22235.00000
444.03775	19209.00000
444.03851	60576.00000
444.03928	105266.00000
444.04004	30323.00000
445.02582	19057.00000
445.02658	31060.00000
445.02734	52592.00000
445.02811	58301.00000
445.02887	84489.00000
445.02963	97568.00000
445.03040	125683.00000
445.03116	150603.00000
445.03195	134800.00000
445.03271	78034.00000
445.03348	84860.00000
445.03424	73216.00000
445.03500	85737.00000
445.03577	82875.00000
445.03653	77016.00000
445.03729	29285.00000
445.03806	12277.00000
445.05643	223961.00000
445.05719	561161.00000
445.05795	1533332.00000
445.05872	2804743.00000
445.05948	5179086.00000
445.06024	7166556.00000
445.06100	11761141.00000
445.06177	13847800.00000
445.06256	12105036.00000
445.06332	6429012.00000
445.06409	3681836.00000
445.06485	1790433.00000
445.06561	875420.00000
445.06638	305322.00000
445.06714	121045.00000
445.06790	68283.00000
445.06866	102829.00000
445.06943	112016.00000
445.07019	207398.00000
445.07095	12336.00000
446.03183	27450.00000
446.03259	23207.00000
446.03336	22866.00000
446.03412	31900.00000
446.03488	24710.00000
446.05942	24671.00000
446.06018	64655.00000
446.06094	245911.00000
446.06171	517212.00000
446.06247	1090696.00000
446.06323	1672500.00000
446.06400	2623704.00000
446.06476	3260215.00000
446.06552	3580232.00000
446.06631	2396577.00000
446.06708	1455264.00000
446.06784	827269.00000
446.06860	471692.00000
446.06937	196736.00000
446.07013	86610.00000
447.06351	8650.00000
447.06427	21123.00000
447.06506	118873.00000
447.06583	174180.00000
447.06659	264490.00000
447.06735	268536.00000
447.06812	334418.00000
447.06888	246425.00000
447.06964	173543.00000
447.07040	52054.00000
447.07120	25097.00000
447.07196	12617.00000
447.07501	10976.00000
447.07578	60177.00000
447.07654	57808.00000
447.07733	87346.00000
447.07809	53617.00000
447.07886	13352.00000
447.14713	11692.00000
447.14789	14957.00000
448.05801	12248.00000
449.16428	11025.00000
452.18506	4028.00000
454.13702	11032.00000
454.13782	17266.00000
454.13858	53585.00000
454.13934	69929.00000
454.14014	82551.00000
454.14090	68457.00000
454.14166	19614.00000
455.01556	28048.00000
455.01633	43749.00000
455.01709	44797.00000
455.01788	96251.00000
455.01865	89969.00000
455.01941	38720.00000
455.02020	13402.00000
455.79501	11519.00000
455.79657	3869.00000
456.15131	20688.00000
456.15207	81059.00000
456.15286	725107.00000
456.15363	1051948.00000
456.15439	1665288.00000
456.15518	2044070.00000
456.15594	2371546.00000
456.15674	1844245.00000
456.15750	1421541.00000
456.15826	595204.00000
456.15906	166773.00000
457.02710	14283.00000
457.02789	26354.00000
457.02866	56919.00000
457.02945	70526.00000
457.03021	56968.00000
457.03098	45902.00000
457.03177	9738.00000
457.05270	38195.00000
457.05347	226483.00000
457.05426	331791.00000
457.05502	580247.00000
457.05582	533101.00000
457.05658	518204.00000
457.05734	196678.00000
457.05814	85267.00000
457.05890	9371.00000
457.15585	8930.00000
457.15662	42847.00000
457.15738	145128.00000
457.15817	189821.00000
457.15894	411796.00000
457.15973	319372.00000
457.16049	215817.00000
457.16129	63438.00000
457.16205	48192.00000
457.16281	16777.00000
457.16360	20719.00000
457.29779	25210.00000
457.29855	253702.00000
457.29932	530270.00000
457.30011	928688.00000
457.30087	1012633.00000
457.30167	1007925.00000
457.30243	570257.00000
457.30319	259337.00000
457.30399	17555.00000
458.05823	16417.00000
458.05902	25477.00000
458.16693	7577.00000
458.16769	81610.00000
458.16849	309827.00000
458.16925	1157200.00000
458.17001	1494757.00000
458.17081	2029166.00000
458.17157	2094000.00000
458.17236	1872808.00000
458.17313	1168229.00000
458.17392	688243.00000
458.17468	111914.00000
458.17548	5187.00000
458.30435	41081.00000
458.30515	36512.00000
458.38745	9821.00000
459.17136	63032.00000
459.17212	14233.00000
459.17291	110925.00000
459.17368	225856.00000
459.17447	307484.00000
459.17523	252249.00000
459.17603	176904.00000
459.17679	66528.00000
459.17755	30334.00000
460.15118	19502.00000
460.15198	63414.00000
460.15274	104292.00000
460.15353	75580.00000
460.15430	36248.00000
460.18466	32184.00000
460.18542	202660.00000
460.18622	342254.00000
460.18698	519205.00000
460.18777	488604.00000
460.18854	307840.00000
460.18933	69134.00000
460.19009	14347.00000
460.40878	8816.00000
461.02304	18347.00000
461.02383	77425.00000
461.02460	452939.00000
461.02539	770651.00000
461.02615	1336865.00000
461.02695	1712417.00000
461.02771	1946184.00000
461.02850	1329703.00000
461.02927	870811.00000
461.03006	381099.00000
461.03082	225297.00000
461.03162	173060.00000
461.03238	318286.00000
461.03317	623614.00000
461.03397	1137553.00000
461.03473	1562583.00000
461.03552	2464847.00000
461.03629	2771316.00000
461.03708	2466320.00000
461.03784	1379301.00000
461.03864	871571.00000
461.03940	431442.00000
461.04019	119487.00000
461.18893	9907.00000
461.18973	20268.00000
461.19052	22966.00000
462.02826	18519.00000
462.02905	105037.00000
462.02982	206461.00000
462.03061	238762.00000
462.03137	224559.00000
462.03217	118501.00000
462.03293	83626.00000
462.03372	12652.00000
462.03604	37739.00000
462.03683	126273.00000
462.03763	370272.00000
462.03839	417988.00000
462.03918	662740.00000
462.03995	599991.00000
462.04074	522221.00000
462.04150	205391.00000
462.04230	105790.00000
462.13977	2975.00000
462.16626	85846.00000
462.16705	389659.00000
462.16782	544010.00000
462.16861	714250.00000
462.16937	681682.00000
462.17017	509010.00000
462.17096	193114.00000
462.17172	6643.00000
463.01895	29096.00000
463.01974	20530.00000
463.02051	22908.00000
463.03299	68945.00000
463.03378	44912.00000
463.03458	72165.00000
463.03534	16314.00000
463.25235	6865.00000
463.25314	81650.00000
463.25391	141997.00000
463.25470	85271.00000
463.25546	14680.00000
463.25626	5168.00000
463.74509	6400.00000
464.18262	6441.00000
465.38528	9225.00000
465.49719	19131.00000
465.70773	12602.00000
465.70853	8184.00000
465.70929	4594.00000
466.08746	20457.00000
466.08823	25681.00000
466.08902	39112.00000
466.08981	94644.00000
466.09058	140871.00000
466.09137	161539.00000
466.09216	144094.00000
466.09293	52434.00000
466.09372	24054.00000
466.09451	19951.00000
467.04095	14280.00000
467.04172	94879.00000
467.04251	247022.00000
467.04330	344446.00000
467.04407	498555.00000
467.04486	514419.00000
467.04565	344637.00000
467.04642	151047.00000
467.04721	36152.00000
467.08328	16268.00000
467.08405	66920.00000
467.08484	151341.00000
467.08563	305981.00000
467.08640	616179.00000
467.08719	781096.00000
467.08798	927429.00000
467.08875	599838.00000
467.08954	289437.00000
467.09033	149492.00000
467.09109	75216.00000
467.09189	21969.00000
467.09268	22293.00000
467.09348	19693.00000
467.09424	23558.00000
467.09503	35905.00000
467.09583	30532.00000
468.04797	24727.00000
468.08722	18304.00000
468.08801	21494.00000
468.08878	52513.00000
468.08957	74489.00000
468.09036	71176.00000
468.09113	84266.00000
468.09192	75682.00000
468.09271	28253.00000
468.09351	21135.00000
468.09427	19347.00000
472.12955	13215.00000
472.27139	5099.00000
473.02054	10521.00000
473.02133	10063.00000
473.12863	22192.00000
473.13019	9211.00000
473.13257	9865.00000
473.18542	17305.00000
473.18701	24976.00000
473.18781	19008.00000
473.28564	27137.00000
474.14456	11682.00000
474.14536	9578.00000
474.14615	40542.00000
474.14694	30521.00000
474.14774	8253.00000
475.15213	7720.00000
476.14807	9645.00000
477.00009	12049.00000
477.00089	16175.00000
477.00168	18714.00000
477.00247	15395.00000
477.00327	9423.00000
477.00958	63892.00000
477.01117	35160.00000
477.01196	26741.00000
477.49771	10975.00000
478.13834	9965.00000
478.16135	54937.00000
478.16214	279727.00000
478.16293	446422.00000
478.16373	683623.00000
478.16452	727850.00000
478.16531	657070.00000
478.16611	286048.00000
478.16690	142553.00000
478.16769	12468.00000
478.80798	5611.00000
478.80878	3350.00000
479.03580	55865.00000
479.03659	224081.00000
479.03738	314870.00000
479.03818	441093.00000
479.03897	335203.00000
479.03976	257073.00000
479.04056	61029.00000
479.04135	24533.00000
479.16681	13229.00000
479.16760	20141.00000
479.22238	4296.00000
479.85703	3960.00000
480.15106	3508.00000
480.15186	5339.00000
480.15265	5744.00000
480.15344	14718.00000
480.17648	52879.00000
480.17728	444345.00000
480.17807	678887.00000
480.17886	1033461.00000
480.17966	1300657.00000
480.18045	1468852.00000
480.18124	1105196.00000
480.18204	779109.00000
480.18283	256827.00000
480.18362	27326.00000
480.19714	6170.00000
480.27823	7347.00000
480.27902	425625.00000
480.27982	630128.00000
480.28061	949532.00000
480.28140	938834.00000
480.28220	797008.00000
480.28299	416907.00000
480.28378	100237.00000
480.38953	6261.00000
481.03131	13210.00000
481.03210	19974.00000
481.03290	20647.00000
481.03369	21673.00000
481.03448	33481.00000
481.03528	17180.00000
481.03607	12013.00000
481.18246	63056.00000
481.18326	94877.00000
481.18405	105601.00000
481.18484	32197.00000
481.23178	3774.00000
481.45462	4737.00000
481.45541	3228.00000
481.51352	8948.00000
482.19348	34609.00000
482.19427	108696.00000
482.19507	259320.00000
482.19586	311076.00000
482.19666	212272.00000
482.19745	59854.00000
482.19824	26382.00000
483.00943	11726.00000
483.01898	14643.00000
483.01978	13804.00000
483.02057	13442.00000
483.05963	19160.00000
483.06046	26949.00000
483.06125	30246.00000
483.06204	46289.00000
483.06284	42764.00000
483.06363	33846.00000
483.06442	20032.00000
483.11783	64263.00000
483.11865	36695.00000
483.40967	20194.00000
483.73032	30313.00000
483.73111	11398.00000
484.09735	6289.00000
484.15002	11482.00000
484.15085	28797.00000
484.15164	79119.00000
484.15244	21812.00000
484.15323	8946.00000
484.15402	11510.00000
484.15482	16504.00000
486.09857	10148.00000
486.16415	7585.00000
486.16495	4954.00000
486.16574	12289.00000
486.16653	5333.00000
486.16815	3921.00000
486.16895	10758.00000
489.02750	12483.00000
489.47760	7544.00000
492.39090	7780.00000
492.63483	9831.00000
492.63562	8119.00000
493.12683	16397.00000
497.18021	5610.00000
497.22226	5898.00000
497.22305	18999.00000
497.22388	75380.00000
497.22467	66418.00000
497.22549	15985.00000
499.10776	23431.00000
499.10855	80556.00000
499.10938	51772.00000
499.11017	22183.00000
500.14307	17776.00000
500.14389	172728.00000
500.14471	810634.00000
500.14551	1215098.00000
500.14633	1762321.00000
500.14713	1901348.00000
500.14795	1860227.00000
500.14877	1239843.00000
500.14957	603468.00000
500.15039	94274.00000
500.15118	9503.00000
501.14862	13366.00000
501.14944	69497.00000
501.15027	156083.00000
501.15106	155852.00000
501.15189	47375.00000
501.15271	25328.00000
502.15845	23684.00000
502.15927	65961.00000
502.16006	307362.00000
502.16089	750842.00000
502.16171	1279973.00000
502.16251	1553480.00000
502.16333	1763396.00000
502.16415	1350488.00000
502.16495	752891.00000
502.16577	173181.00000
503.16357	25122.00000
503.16440	8805.00000
503.16522	125417.00000
503.16602	167947.00000
503.16684	131796.00000
503.16766	15339.00000
503.16846	8234.00000
504.14203	66549.00000
504.14285	118327.00000
504.14368	305594.00000
504.14447	328474.00000
504.14529	334060.00000
504.14612	153221.00000
504.14691	33218.00000
504.17624	40534.00000
504.17706	32839.00000
504.17789	74022.00000
504.17868	116758.00000
504.17950	34826.00000
504.18112	6590.00000
506.11731	5399.00000
506.15564	57103.00000
506.15646	237608.00000
506.15729	687808.00000
506.15811	998926.00000
506.15891	1530630.00000
506.15973	1948121.00000
506.16055	2412223.00000
506.16138	1931098.00000
506.16217	1307639.00000
506.16299	597069.00000
506.16382	232547.00000
506.16464	34976.00000
506.16544	7355.00000
507.16071	44893.00000
507.16150	198074.00000
507.16232	378393.00000
507.16315	642535.00000
507.16397	604484.00000
507.16476	552012.00000
507.16559	296197.00000
507.16641	77707.00000
507.24484	19155.00000
508.14874	6746.00000
508.16754	13003.00000
508.16837	14895.00000
508.17328	36261.00000
508.17410	77794.00000
508.17493	149803.00000
508.17572	144318.00000
508.17654	188078.00000
508.17737	42470.00000
508.81042	8977.00000
508.93564	9876.00000
510.17035	6435.00000
510.88992	6650.00000
512.86108	6365.00000
515.00641	10023.00000
515.00726	73574.00000
515.00806	84148.00000
515.00891	64334.00000
515.00970	7033.00000
515.23279	2711.00000
515.23364	16350.00000
515.23444	163859.00000
515.23529	234849.00000
515.23608	264845.00000
515.23694	96170.00000
515.23773	32200.00000
516.11084	7137.00000
516.11169	19428.00000
516.11249	23285.00000
516.11334	13735.00000
517.11584	55019.00000
517.11664	165760.00000
517.11749	261776.00000
517.11829	447003.00000
517.11914	537732.00000
517.11993	833932.00000
517.12079	848196.00000
517.12158	721331.00000
517.12244	470637.00000
517.12323	248059.00000
517.12408	86586.00000
518.12177	92044.00000
518.12262	77787.00000
518.12341	251985.00000
518.12427	312710.00000
518.12506	329463.00000
518.12592	320447.00000
518.12671	385744.00000
518.12756	418197.00000
518.12836	551901.00000
518.12921	457852.00000
518.13000	349071.00000
518.13086	108737.00000
518.13171	24949.00000
518.15149	9663.00000
518.15234	8327.00000
518.15314	11415.00000
518.15399	13215.00000
518.38684	4629.00000
519.13116	16853.00000
519.13202	40662.00000
519.13281	19632.00000
519.13367	34469.00000
519.13452	8539.00000
519.13531	30983.00000
519.56598	4514.00000
521.03375	10625.00000
522.12390	11898.00000
522.12469	9572.00000
522.12555	10093.00000
522.12634	58528.00000
522.12720	345600.00000
522.12799	494690.00000
522.12885	903159.00000
522.12970	1075511.00000
522.13049	1090021.00000
522.13135	690807.00000
522.13214	342539.00000
522.13300	11558.00000
522.15289	28193.00000
522.15369	187639.00000
522.15454	262076.00000
522.15540	513109.00000
522.15619	399268.00000
522.15704	203188.00000
522.15784	59873.00000
522.15869	6046.00000
522.15948	8095.00000
523.13220	46454.00000
523.13300	43307.00000
523.13385	97490.00000
523.13470	81902.00000
523.13550	93285.00000
523.13635	11996.00000
524.11743	11083.00000
524.11823	16343.00000
524.11908	24805.00000
524.11987	32520.00000
524.12073	16026.00000
524.12158	13908.00000
524.14069	44622.00000
524.14148	202848.00000
524.14233	582699.00000
524.14313	1024774.00000
524.14398	1355292.00000
524.14484	2018594.00000
524.14563	2229403.00000
524.14648	2242200.00000
524.14728	1373879.00000
524.14813	729265.00000
524.14899	217960.00000
524.14978	7777.00000
524.16638	60950.00000
524.16724	176210.00000
524.16809	575499.00000
524.16888	878937.00000
524.16974	1251244.00000
524.17053	1670960.00000
524.17139	2243398.00000
524.17224	2237018.00000
524.17303	1732391.00000
524.17389	924237.00000
524.17468	596201.00000
524.17554	82186.00000
525.13184	6086.00000
525.14508	19689.00000
525.14594	114409.00000
525.14679	212430.00000
525.14758	300599.00000
525.14844	495052.00000
525.14929	469059.00000
525.15009	369959.00000
525.15094	205556.00000
525.15173	31352.00000
525.17169	21723.00000
525.17255	198219.00000
525.17334	433320.00000
525.17419	495914.00000
525.17505	695435.00000
525.17584	628729.00000
525.17670	361080.00000
525.17755	85689.00000
526.15967	21059.00000
526.16052	31275.00000
526.16132	16995.00000
526.16302	7934.00000
526.18463	58380.00000
526.18549	185601.00000
526.18628	459692.00000
526.18713	531729.00000
526.18793	531998.00000
526.18878	220373.00000
526.18964	65131.00000
528.14001	92611.00000
528.14087	357513.00000
528.14172	620302.00000
528.14252	720651.00000
528.14337	785327.00000
528.14423	526423.00000
528.14502	268490.00000
528.14587	46075.00000
532.13788	14545.00000
532.13873	62122.00000
532.13959	91923.00000
532.14038	130919.00000
532.14124	71613.00000
532.14209	42209.00000
533.08966	6218.00000
533.09052	6231.00000
533.09137	13844.00000
533.09216	51293.00000
533.09302	58106.00000
533.09387	53793.00000
533.09473	56031.00000
533.09552	12276.00000
533.09637	8684.00000
533.09723	6522.00000
533.09802	5681.00000
533.60486	9020.00000
533.76154	7131.00000
533.76239	5566.00000
534.09595	9096.00000
534.09680	13989.00000
534.09766	10220.00000
534.09845	7617.00000
535.12921	11315.00000
535.13000	82498.00000
535.13086	114227.00000
535.13171	190839.00000
535.13257	103443.00000
535.13336	35097.00000
535.13422	8993.00000
535.28864	5792.00000
536.13824	16086.00000
536.13904	14500.00000
537.94543	9942.00000
537.94629	9449.00000
538.69189	5094.00000
539.10284	13514.00000
539.10364	14620.00000
539.10449	15410.00000
540.10889	15032.00000
540.10968	12110.00000
540.11053	47191.00000
540.11139	52233.00000
540.11224	26194.00000
540.11981	12237.00000
540.12067	22848.00000
540.12152	18076.00000
543.09961	21894.00000
543.10046	76825.00000
543.10132	69402.00000
543.10217	70100.00000
544.10767	18185.00000
544.10852	57124.00000
544.10938	13356.00000
544.11023	39126.00000
544.11108	15297.00000
544.11188	26160.00000
544.13477	5945.00000
544.13562	325592.00000
544.13641	683170.00000
544.13727	1145584.00000
544.13812	1268293.00000
544.13898	1401918.00000
544.13983	1033136.00000
544.14069	679833.00000
544.14154	49549.00000
545.11499	31351.00000
545.11584	44681.00000
545.11664	9213.00000
545.11749	28845.00000
545.11835	11936.00000
545.11920	13276.00000
545.14038	9719.00000
545.14124	31070.00000
545.14209	11770.00000
545.14294	32122.00000
546.12744	23673.00000
546.12830	16396.00000
546.12915	29323.00000
546.13000	7206.00000
546.14862	5439.00000
546.14948	6084.00000
546.15033	33531.00000
546.15118	349472.00000
546.15204	768813.00000
546.15289	1238101.00000
546.15375	1628970.00000
546.15454	1958649.00000
546.15540	1518561.00000
546.15625	923562.00000
546.15710	337823.00000
546.15796	35695.00000
547.15527	26019.00000
547.15613	86019.00000
547.15698	268624.00000
547.15784	172719.00000
547.15869	109553.00000
547.15955	31985.00000
547.55499	6312.00000
548.16882	75793.00000
548.16962	108639.00000
548.17047	151402.00000
548.17133	89602.00000
548.17218	23076.00000
550.12378	22604.00000
550.12463	62447.00000
550.12549	176221.00000
550.12634	156912.00000
550.12720	73236.00000
550.14673	73017.00000
550.14758	442870.00000
550.14844	734118.00000
550.14929	1287849.00000
